,,"צימר פאני",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%9e%d7%a6%d7%a4%d7%94-%d7%a8%d7%9e%d7%95%d7%9f/
,,"צימרים חוות האלפקות",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%9e%d7%a6%d7%a4%d7%94-%d7%a8%d7%9e%d7%95%d7%9f/
,,"שלוות המדבר",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%9e%d7%a6%d7%a4%d7%94-%d7%a8%d7%9e%d7%95%d7%9f/
ellachen11@gmail.com,ellachen11@gmail.com,"נקודת חן בעזוז",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%a2%d7%96%d7%95%d7%96/
spaezuz@gmail.com,spaezuz@gmail.com," ספא צימר עזוז",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%a2%d7%96%d7%95%d7%96/
Thewellbnb@gmail.com,Thewellbnb@gmail.com,"סטודיו ובקתות טוביאנה",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%a2%d7%96%d7%95%d7%96/
gilboagolan@gmail.com,gilboagolan@gmail.com,צימרבוס,,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%a2%d7%96%d7%95%d7%96/
,,"צימר בסוף הדרך",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%a2%d7%96%d7%95%d7%96/
,,"שדה כוכבים",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%a2%d7%96%d7%95%d7%96/
edidvash@bezeqint.net,edidvash@bezeqint.net,"צימר דבש",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%a7%d7%93%d7%a9-%d7%91%d7%a8%d7%a0%d7%a2/
Menashey1@walla.com,Menashey1@walla.com,"בקתות רוח מדבר",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%90%d7%a9%d7%9c%d7%99%d7%9d/
revitals35@walla.co.il,revitals35@walla.co.il,"ניצני מדבר",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%90%d7%a9%d7%9c%d7%99%d7%9d/
bismutr@bezeqint.net,bismutr@bezeqint.net,צימבר,,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%90%d7%a9%d7%9c%d7%99%d7%9d/
tzimoran@walla.com,tzimoran@walla.com,צימורן,,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%90%d7%a9%d7%9c%d7%99%d7%9d/
rafimizrahi@gmail.com,rafimizrahi@gmail.com,"קרן אור במדבר",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%a6%d7%99%d7%9e%d7%a8%d7%99%d7%9d-%d7%95%d7%97%d7%93%d7%a8%d7%99-%d7%90%d7%99%d7%a8%d7%95%d7%97/%d7%90%d7%a9%d7%9c%d7%99%d7%9d/
mitzpe@iyha.org.il,mitzpe@iyha.org.il,"אכסניית נוער מצפה רמון",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%90%d7%9b%d7%a1%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%91%d7%aa%d7%99-%d7%94%d7%90%d7%a8%d7%97%d7%94/
orders.boker@gmail.com,orders.boker@gmail.com,"ביס""ש שדה בוקר",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%90%d7%9b%d7%a1%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%91%d7%aa%d7%99-%d7%94%d7%90%d7%a8%d7%97%d7%94/
har@spni.org.il,har@spni.org.il,"ביס""ש הר הנגב",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%90%d7%9b%d7%a1%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%91%d7%aa%d7%99-%d7%94%d7%90%d7%a8%d7%97%d7%94/
efronilina@sde-boker.org.il,efronilina@sde-boker.org.il,עפרוני,,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%90%d7%9b%d7%a1%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%91%d7%aa%d7%99-%d7%94%d7%90%d7%a8%d7%97%d7%94/
kibbutzimer@email.kms.org.il,kibbutzimer@email.kms.org.il,קיבוצימר,,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%90%d7%9b%d7%a1%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%91%d7%aa%d7%99-%d7%94%d7%90%d7%a8%d7%97%d7%94/
negev@jafi.org,negev@jafi.org,"קהילה חינוכית ניצנה",,,http://rng.org.il/%d7%9c%d7%98%d7%99%d7%99%d7%9c-%d7%91%d7%a8%d7%9e%d7%aa-%d7%94%d7%a0%d7%92%d7%91/%d7%9c%d7%99%d7%a0%d7%94/%d7%90%d7%9b%d7%a1%d7%a0%d7%99%d7%95%d7%aa-%d7%95%d7%91%d7%aa%d7%99-%d7%94%d7%90%d7%a8%d7%97%d7%94/
